"No.","Time","Source","Destination","Protocol","Length","Info"
"170","7.091421","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=133249 Win=131840 Len=0"
"171","7.141556","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=134637 Win=131840 Len=0"
"172","7.218325","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=134637 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"173","7.218396","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=136025 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"174","7.218575","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=137413 Win=131840 Len=0"
"175","7.268421","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=137413 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"176","7.271626","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=138801 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"177","7.271740","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=140189 Win=131840 Len=0"
"178","7.324405","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=140189 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"179","7.375861","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=141577 Win=131840 Len=0"
"180","7.420860","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=141577 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"181","7.423736","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=142965 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"182","7.423798","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=144353 Win=131840 Len=0"
"183","7.465341","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=144353 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"184","7.465459","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=145741 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"185","7.465561","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=147129 Win=131840 Len=0"
"186","7.558326","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=147129 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"187","7.610162","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=148517 Win=131840 Len=0"
"188","7.653474","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=151293 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"189","7.653594","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 187#1] 62179  >  80 [ACK] Seq=312 Ack=148517 Win=131840 Len=0 SLE=151293 SRE=152681"
"190","7.656652","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=152681 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"191","7.656769","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 187#2] 62179  >  80 [ACK] Seq=312 Ack=148517 Win=131840 Len=0 SLE=151293 SRE=154069"
"192","7.799393","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=154069 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"193","7.799464","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=155457 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"194","7.799464","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 187#3] 62179  >  80 [ACK] Seq=312 Ack=148517 Win=131840 Len=0 SLE=151293 SRE=155457"
"195","7.799591","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 187#4] 62179  >  80 [ACK] Seq=312 Ack=148517 Win=131840 Len=0 SLE=151293 SRE=156845"
"196","7.839521","188.166.154.118","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 80  >  62179 [ACK] Seq=148517 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"197","7.839585","10.0.19.14","188.166.154.118","TCP","66","62179  >  80 [ACK] Seq=312 Ack=149905 Win=131840 Len=0 SLE=151293 SRE=156845"
"198","7.842642","188.166.154.118","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 80  >  62179 [ACK] Seq=149905 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"199","7.842776","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=156845 Win=131840 Len=0"
"200","7.974398","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=156845 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"201","7.974515","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=158233 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"202","7.974605","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=159621 Win=131840 Len=0"
"203","8.002468","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=159621 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"204","8.005582","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=161009 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"205","8.005691","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=162397 Win=131840 Len=0"
"206","8.152478","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=162397 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"207","8.155656","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=163785 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"208","8.155733","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=165173 Win=131840 Len=0"
"209","8.193389","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=165173 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"210","8.196585","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=166561 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"211","8.196703","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=167949 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"212","8.196703","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=167949 Win=131840 Len=0"
"213","8.250630","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=169337 Win=131840 Len=0"
"214","8.343463","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=169337 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"215","8.391173","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=170725 Win=131840 Len=0"
"216","8.441699","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=174889 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"217","8.441816","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=176277 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"218","8.441816","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 215#1] 62179  >  80 [ACK] Seq=312 Ack=170725 Win=131840 Len=0 SLE=174889 SRE=176277"
"219","8.441892","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 215#2] 62179  >  80 [ACK] Seq=312 Ack=170725 Win=131840 Len=0 SLE=174889 SRE=177665"
"220","8.574658","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=177665 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"221","8.574727","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 215#3] 62179  >  80 [ACK] Seq=312 Ack=170725 Win=131840 Len=0 SLE=174889 SRE=179053"
"222","8.623850","188.166.154.118","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 80  >  62179 [ACK] Seq=170725 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"223","8.623917","10.0.19.14","188.166.154.118","TCP","66","62179  >  80 [ACK] Seq=312 Ack=172113 Win=131840 Len=0 SLE=174889 SRE=179053"
"224","8.762464","188.166.154.118","10.0.19.14","TCP","1442","[TCP Retransmission] 80  >  62179 [ACK] Seq=173501 Ack=312 Win=64128 Len=1388"
"225","8.762535","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 223#1] 62179  >  80 [ACK] Seq=312 Ack=172113 Win=131840 Len=0 SLE=173501 SRE=179053"
"226","8.813681","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=179053 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"227","8.813750","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 223#2] 62179  >  80 [ACK] Seq=312 Ack=172113 Win=131840 Len=0 SLE=173501 SRE=180441"
"228","8.817330","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=180441 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"229","8.817402","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 223#3] 62179  >  80 [ACK] Seq=312 Ack=172113 Win=131840 Len=0 SLE=173501 SRE=181829"
"230","8.943523","188.166.154.118","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 80  >  62179 [ACK] Seq=172113 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"231","8.943611","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=181829 Win=131840 Len=0"
"232","9.005363","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=181829 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"233","9.047259","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=183217 Win=131840 Len=0"
"234","9.134537","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=184605 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"235","9.134611","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 233#1] 62179  >  80 [ACK] Seq=312 Ack=183217 Win=131840 Len=0 SLE=184605 SRE=185993"
"236","9.137674","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=185993 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"237","9.137786","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 233#2] 62179  >  80 [ACK] Seq=312 Ack=183217 Win=131840 Len=0 SLE=184605 SRE=187381"
"238","9.233449","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=187381 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"239","9.233516","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 233#3] 62179  >  80 [ACK] Seq=312 Ack=183217 Win=131840 Len=0 SLE=184605 SRE=188769"
"240","9.325450","188.166.154.118","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 80  >  62179 [ACK] Seq=183217 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"241","9.325574","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=188769 Win=131840 Len=0"
"242","9.423368","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=188769 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"243","9.468981","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=190157 Win=131840 Len=0"
"244","9.521517","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=190157 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"245","9.562702","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=191545 Win=131840 Len=0"
"246","9.655490","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=191545 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"247","9.703278","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=192933 Win=131840 Len=0"
"248","9.893441","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=195709 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"249","9.893505","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 247#1] 62179  >  80 [ACK] Seq=312 Ack=192933 Win=131840 Len=0 SLE=195709 SRE=197097"
"250","10.071384","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=197097 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"251","10.071498","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 247#2] 62179  >  80 [ACK] Seq=312 Ack=192933 Win=131840 Len=0 SLE=195709 SRE=198485"
"252","10.083597","188.166.154.118","10.0.19.14","TCP","1442","[TCP Fast Retransmission] 80  >  62179 [ACK] Seq=192933 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"253","10.083710","10.0.19.14","188.166.154.118","TCP","66","62179  >  80 [ACK] Seq=312 Ack=194321 Win=131840 Len=0 SLE=195709 SRE=198485"
"254","10.252613","188.166.154.118","10.0.19.14","TCP","1442","[TCP Out-Of-Order] 80  >  62179 [ACK] Seq=194321 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"255","10.252742","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=198485 Win=131840 Len=0"
"256","10.274341","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=198485 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"257","10.328104","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=199873 Win=131840 Len=0"
"258","10.433598","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=199873 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"259","10.484299","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=201261 Win=131840 Len=0"
"260","10.515568","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=201261 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"261","10.515636","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=202649 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"262","10.515715","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=204037 Win=131840 Len=0"
"263","10.702652","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=205425 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"264","10.702719","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 262#1] 62179  >  80 [ACK] Seq=312 Ack=204037 Win=131840 Len=0 SLE=205425 SRE=206813"
"265","10.705681","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=206813 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"266","10.705746","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 262#2] 62179  >  80 [ACK] Seq=312 Ack=204037 Win=131840 Len=0 SLE=205425 SRE=208201"
"267","10.905554","188.166.154.118","10.0.19.14","TCP","1442","[TCP Retransmission] 80  >  62179 [ACK] Seq=204037 Ack=312 Win=64128 Len=1388"
"268","10.905643","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=208201 Win=131840 Len=0"
"269","11.092342","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=208201 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"270","11.092461","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=209589 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"271","11.092461","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=210977 Win=131840 Len=0"
"272","11.280633","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=210977 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"273","11.280689","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=212365 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"274","11.280804","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=213753 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"275","11.280804","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=213753 Win=131840 Len=0"
"276","11.327754","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=215141 Win=131840 Len=0"
"277","11.464606","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=215141 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"278","11.515240","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=216529 Win=131840 Len=0"
"279","11.522480","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=217917 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"280","11.522600","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 278#1] 62179  >  80 [ACK] Seq=312 Ack=216529 Win=131840 Len=0 SLE=217917 SRE=219305"
"281","11.707587","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=219305 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"282","11.707652","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 278#2] 62179  >  80 [ACK] Seq=312 Ack=216529 Win=131840 Len=0 SLE=217917 SRE=220693"
"283","11.711142","188.166.154.118","10.0.19.14","TCP","1442","[TCP Fast Retransmission] 80  >  62179 [ACK] Seq=216529 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"284","11.711253","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=220693 Win=131840 Len=0"
"285","11.895253","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=220693 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"286","11.936992","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=222081 Win=131840 Len=0"
"287","12.124691","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=223469 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"288","12.124804","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 286#1] 62179  >  80 [ACK] Seq=312 Ack=222081 Win=131840 Len=0 SLE=223469 SRE=224857"
"289","12.127600","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=224857 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"290","12.127712","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 286#2] 62179  >  80 [ACK] Seq=312 Ack=222081 Win=131840 Len=0 SLE=223469 SRE=226245"
"291","12.302220","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=226245 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"292","12.302330","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 286#3] 62179  >  80 [ACK] Seq=312 Ack=222081 Win=131840 Len=0 SLE=223469 SRE=227633"
"293","12.312321","188.166.154.118","10.0.19.14","TCP","1442","[TCP Fast Retransmission] 80  >  62179 [ACK] Seq=222081 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"294","12.312453","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=227633 Win=131840 Len=0"
"295","12.490590","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=227633 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"296","12.512328","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=229021 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"297","12.512394","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=230409 Win=131840 Len=0"
"298","12.696551","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=230409 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"299","12.749251","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=231797 Win=131840 Len=0"
"300","13.309503","188.166.154.118","10.0.19.14","TCP","1442","[TCP Previous segment not captured] 80  >  62179 [ACK] Seq=235961 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"301","13.309573","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 299#1] 62179  >  80 [ACK] Seq=312 Ack=231797 Win=131840 Len=0 SLE=235961 SRE=237349"
"302","13.494525","188.166.154.118","10.0.19.14","TCP","1442","[TCP Retransmission] 80  >  62179 [ACK] Seq=231797 Ack=312 Win=64128 Len=1388"
"303","13.494644","10.0.19.14","188.166.154.118","TCP","66","62179  >  80 [ACK] Seq=312 Ack=233185 Win=131840 Len=0 SLE=235961 SRE=237349"
"304","13.741528","188.166.154.118","10.0.19.14","TCP","1442","[TCP Retransmission] 80  >  62179 [ACK] Seq=233185 Ack=312 Win=64128 Len=1388"
"305","13.741592","10.0.19.14","188.166.154.118","TCP","66","62179  >  80 [ACK] Seq=312 Ack=234573 Win=131840 Len=0 SLE=235961 SRE=237349"
"306","13.924205","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=237349 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
"307","13.924275","10.0.19.14","188.166.154.118","TCP","66","[TCP Dup ACK 305#1] 62179  >  80 [ACK] Seq=312 Ack=234573 Win=131840 Len=0 SLE=235961 SRE=238737"
"308","14.113394","188.166.154.118","10.0.19.14","TCP","1442","[TCP Retransmission] 80  >  62179 [ACK] Seq=234573 Ack=312 Win=64128 Len=1388"
"309","14.113513","10.0.19.14","188.166.154.118","TCP","60","62179  >  80 [ACK] Seq=312 Ack=238737 Win=131840 Len=0"
"310","14.293558","188.166.154.118","10.0.19.14","TCP","1442","80  >  62179 [ACK] Seq=238737 Ack=312 Win=64128 Len=1388 [TCP segment of a reassembled PDU]"
